# Date: 20210222
# Operator: RDP
# Notes: New Rig, 77 K, 0.5 quench
# Tap_cm: 5.0
# Sample: DCCPnSn_00
# Fit of Tap:
#	Ic = 121 +/- 0.6 A
#	n = 50 +/- 1.8 
#	Vc = 3 uV
#	Vfloor = 2.54 +/- 2.2e+24 uV
#	R = 9.28 +/- 4.6 Ohms
Tap [uV],Shunt [A],Supply [A],Time [S],Hall [A],Cernox [T]
1.300000,0.170000,0.000000,0.027479,37.059260,-4.329268
1.400000,0.210000,0.083333,0.043126,37.059260,-4.329268
1.300000,0.290000,0.166667,0.058669,36.546920,-4.355137
1.400000,0.470000,0.250000,0.074119,36.717700,-4.386548
1.400000,0.430000,0.333333,0.088717,36.717700,-4.434590
1.100000,0.510000,0.416667,0.105254,36.803090,-4.427199
1.300000,0.430000,0.500000,0.127674,37.144650,-4.338507
1.400000,0.610000,0.583333,0.136715,36.888480,-4.495565
1.300000,0.730000,0.666667,0.153288,36.888480,-4.493718
1.300000,0.790000,0.750000,0.168905,36.803090,-4.510347
1.300000,0.850000,0.833333,0.185476,37.144650,-4.510347
1.200000,0.970000,0.916667,0.201024,37.059260,-4.502956
1.200000,1.010000,1.000000,0.216590,37.230040,-4.488174
1.100000,1.130000,1.083333,0.233199,36.973870,-4.495565
1.400000,1.210000,1.166667,0.248821,37.400820,-4.464154
1.400000,1.270000,1.250000,0.265399,37.315430,-4.462306
1.400000,1.310000,1.333333,0.280954,37.486210,-4.430894
1.000000,1.410000,1.416667,0.297520,37.400820,-4.430894
1.500000,1.490000,1.500000,0.313107,37.144650,-4.388396
1.300000,1.570000,1.583333,0.328640,37.230040,-4.353289
1.400000,1.770000,1.666667,0.345162,37.315430,-4.360680
1.200000,1.750000,1.750000,0.360740,36.973870,-4.334812
1.100000,1.830000,1.833333,0.377276,36.888480,-4.345898
1.200000,1.870000,1.916667,0.392802,36.803090,-4.351441
1.300000,1.950000,2.000000,0.409318,36.973870,-4.353289
1.300000,2.210000,2.083333,0.433201,37.315430,-4.508500
1.100000,2.130000,2.166667,0.440920,36.717700,-4.379157
1.200000,2.170000,2.250000,0.457482,36.717700,-4.382853
1.300000,2.410000,2.333333,0.473133,36.803090,-4.401330
1.200000,2.390000,2.416667,0.488809,36.632310,-4.430894
1.300000,2.470000,2.500000,0.505429,36.546920,-4.423503
1.500000,2.470000,2.583333,0.521045,36.973870,-4.447524
1.300000,2.630000,2.666667,0.536607,36.803090,-4.490022
1.100000,2.670000,2.750000,0.553149,36.888480,-4.490022
1.300000,2.790000,2.833333,0.568734,36.973870,-4.502956
1.200000,2.850000,2.916667,0.585286,37.059260,-4.506652
1.300000,2.910000,3.000000,0.600830,37.059260,-4.506652
1.300000,2.970000,3.083333,0.617375,36.973870,-4.504804
1.100000,3.050000,3.166667,0.633511,37.400820,-4.504804
1.400000,3.150000,3.250000,0.649091,37.571600,-4.469697
1.200000,3.210000,3.333333,0.664643,37.400820,-4.430894
1.400000,3.290000,3.416667,0.681174,37.400820,-4.423503
1.300000,3.370000,3.500000,0.696726,37.315430,-4.388396
1.300000,3.470000,3.583333,0.713245,37.315430,-4.388396
1.300000,3.530000,3.666667,0.729713,37.400820,-4.379157
1.200000,3.610000,3.750000,0.744779,37.144650,-4.321877
1.300000,3.710000,3.833333,0.761375,37.144650,-4.332964
0.900000,3.770000,3.916667,0.777718,36.888480,-4.316334
1.200000,3.910000,4.000000,0.795243,37.059260,-4.318182
1.500000,3.970000,4.083333,0.810794,36.973870,-4.299704
1.200000,4.030000,4.166667,0.829825,36.973870,-4.340355
1.200000,4.090000,4.250000,0.842365,36.973870,-4.323725
1.400000,4.250000,4.333333,0.858820,36.803090,-4.338507
1.600000,4.270000,4.416667,0.876159,36.803090,-4.303400
1.300000,4.330000,4.500000,0.888836,36.717700,-4.429047
1.200000,4.430000,4.583333,0.905423,36.803090,-4.440133
1.400000,4.510000,4.666667,0.921024,36.973870,-4.475240
1.300000,4.570000,4.750000,0.936585,37.059260,-4.495565
1.300000,4.590000,4.833333,0.953157,37.059260,-4.502956
1.200000,4.750000,4.916667,0.968691,37.059260,-4.504804
1.400000,4.850000,5.000000,0.985394,37.059260,-4.508500
