# Date: 20210222
# Operator: RDP
# Notes: New Rig, 77 K, 0.5 quench
# Tap_cm: 5.0
# Sample: PnSn_10
# Fit of Tap:
#	Ic = 116 +/- 0.11 A
#	n = 36.8 +/- 1.3 
#	Vc = 3.5 uV
#	Vfloor = 1.25 +/- 0.0082 uV
#	R = 0.000705 +/- 0.00014 Ohms
Tap [uV],Shunt [A],Supply [A],Time [S],Hall [A],Cernox [T]
1.200000,0.270000,0.000000,0.027853,36.290750,-4.458610
0.900000,0.210000,0.083333,0.040402,36.888480,-4.499261
1.200000,0.250000,0.166667,0.055949,37.059260,-4.478936
1.300000,0.350000,0.250000,0.072455,36.376140,-4.466001
1.100000,0.390000,0.333333,0.088706,36.803090,-4.458610
1.100000,0.390000,0.416667,0.103864,36.803090,-4.386548
1.100000,0.610000,0.500000,0.120522,36.888480,-4.399483
1.100000,0.630000,0.583333,0.136094,36.803090,-4.360680
1.400000,0.710000,0.666667,0.151645,36.632310,-4.329268
1.300000,0.790000,0.750000,0.168240,36.717700,-4.318182
1.100000,0.870000,0.833333,0.183819,36.973870,-4.303400
1.200000,0.970000,0.916667,0.204372,37.144650,-4.419808
1.100000,1.030000,1.000000,0.215959,37.144650,-4.305248
1.200000,1.130000,1.083333,0.231505,37.144650,-4.321877
1.100000,1.210000,1.166667,0.248029,36.888480,-4.334812
1.200000,1.270000,1.250000,0.263555,36.973870,-4.373614
1.300000,1.330000,1.333333,0.280093,37.144650,-4.379157
1.100000,1.430000,1.416667,0.295606,36.888480,-4.436438
1.100000,1.450000,1.500000,0.312117,37.230040,-4.438285
1.200000,1.570000,1.583333,0.327696,37.144650,-4.478936
1.200000,1.630000,1.666667,0.344201,37.230040,-4.480783
1.200000,1.710000,1.750000,0.359748,37.059260,-4.510347
1.000000,1.810000,1.833333,0.376343,37.059260,-4.506652
1.200000,1.990000,1.916667,0.393554,37.059260,-4.495565
1.100000,1.990000,2.000000,0.408362,37.059260,-4.523282
1.200000,2.050000,2.083333,0.423937,37.059260,-4.512195
1.000000,2.110000,2.166667,0.440479,36.803090,-4.508500
1.400000,2.230000,2.250000,0.456035,36.973870,-4.477088
1.200000,2.310000,2.333333,0.471545,37.059260,-4.430894
1.200000,2.390000,2.416667,0.488046,37.230040,-4.438285
1.100000,2.430000,2.500000,0.503557,36.888480,-4.390244
1.200000,2.490000,2.583333,0.520060,37.144650,-4.386548
1.100000,2.590000,2.666667,0.535567,36.888480,-4.342203
1.100000,2.710000,2.750000,0.552074,36.803090,-4.349593
1.400000,2.770000,2.833333,0.567638,36.888480,-4.314486
1.000000,2.810000,2.916667,0.584424,36.803090,-4.323725
1.100000,2.890000,3.000000,0.600001,36.803090,-4.307095
1.200000,3.070000,3.083333,0.615588,36.973870,-4.308943
1.400000,3.030000,3.166667,0.632201,36.973870,-4.314486
1.000000,3.110000,3.250000,0.647745,37.059260,-4.342203
1.300000,3.210000,3.333333,0.664273,37.059260,-4.340355
1.100000,3.310000,3.416667,0.688525,36.888480,-4.471545
1.000000,3.390000,3.500000,0.696551,37.059260,-4.399483
1.200000,3.450000,3.583333,0.713700,36.888480,-4.381005
1.100000,3.550000,3.666667,0.730117,36.973870,-4.401330
1.100000,3.650000,3.750000,0.745488,37.059260,-4.449372
1.300000,3.710000,3.833333,0.761902,36.632310,-4.456763
1.100000,3.810000,3.916667,0.777363,37.059260,-4.491870
1.200000,3.910000,4.000000,0.795707,36.888480,-4.436438
1.300000,3.950000,4.083333,0.809659,37.315430,-4.510347
1.400000,4.030000,4.166667,0.824205,36.973870,-4.515891
1.400000,4.110000,4.250000,0.839717,37.059260,-4.495565
1.000000,4.190000,4.333333,0.856530,37.827770,-4.506652
1.000000,4.310000,4.416667,0.872243,36.803090,-4.484479
1.400000,4.330000,4.500000,0.887783,37.486210,-4.436438
1.300000,4.450000,4.583333,0.904339,37.571600,-4.436438
0.900000,4.490000,4.666667,0.919904,36.973870,-4.397635
1.400000,4.570000,4.750000,0.936444,37.059260,-4.388396
1.000000,4.710000,4.833333,0.952007,36.803090,-4.347746
1.000000,4.770000,4.916667,0.967535,36.888480,-4.321877
1.000000,4.910000,5.000000,0.993477,36.973870,-4.499261
1.200000,4.890000,5.083333,1.000047,36.803090,-4.303400
1.200000,4.990000,5.166667,1.015553,37.059260,-4.320030
1.500000,5.050000,5.250000,1.032070,37.059260,-4.321877
1.300000,5.090000,5.333333,1.047662,36.888480,-4.344050
1.000000,5.150000,5.416667,1.064165,37.144650,-4.347746
1.200000,5.290000,5.500000,1.079674,36.973870,-4.395787
1.200000,5.330000,5.583333,1.096187,36.888480,-4.408721
1.300000,5.470000,5.666667,1.111768,36.632310,-4.453067
1.200000,5.490000,5.750000,1.128328,36.973870,-4.447524
1.100000,5.570000,5.833333,1.143868,36.973870,-4.486327
1.000000,5.710000,5.916667,1.160402,36.888480,-4.491870
1.100000,5.750000,6.000000,1.175941,36.717700,-4.530673
1.400000,5.790000,6.083333,1.191888,36.803090,-4.539911
1.200000,5.950000,6.166667,1.207773,36.717700,-4.541759
1.300000,5.990000,6.250000,1.224360,36.973870,-4.528825
1.100000,6.050000,6.333333,1.239882,36.717700,-4.504804
1.100000,6.150000,6.416667,1.256414,36.973870,-4.502956
1.000000,6.330000,6.500000,1.271915,36.888480,-4.475240
1.100000,6.370000,6.583333,1.289263,36.717700,-4.490022
1.300000,6.410000,6.666667,1.304261,36.461530,-4.438285
1.300000,6.450000,6.750000,1.319804,36.803090,-4.406874
1.300000,6.550000,6.833333,1.336304,36.803090,-4.399483
1.200000,6.630000,6.916667,1.351799,36.888480,-4.355137
1.300000,6.690000,7.000000,1.368444,37.230040,-4.356984
1.300000,6.810000,7.083333,1.384515,37.059260,-4.344050
1.200000,6.890000,7.166667,1.400079,36.717700,-4.314486
1.100000,6.990000,7.250000,1.415603,36.632310,-4.325573
1.200000,7.030000,7.333333,1.432199,36.973870,-4.321877
1.200000,7.090000,7.416667,1.447757,37.144650,-4.345898
